Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao;Marg%
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;602730;DS MONANGE AERO 150ML FRUT VERMELHA;14,19;12,39;2;74,11
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;435239;DS MONANGE AERO 150ML HIDRAT INTENS;14,19;12,39;2;74,11
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;121415;DS MONANGE AERO 150ML DETOX FRESH;14,19;12,39;2;40,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;511995;DS MONANGE AERO 150ML PROTECAO SECA;14,19;12,39;2;40,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;260978;DS MONANGE AERO 150ML INVISIVEL;14,19;12,39;2;74,04
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;512817;ERVILHA FUGINI 170G SCH;3,29;2,89;3;76,93
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;284073;ESPONJA CONDOR MULTIUSO PESADA UN;1,39;1,29;3;59,02
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;181372;FEIJAO PRETO DUPRATO 1KG;9,99;7,89;3;85,0
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;68062;FILE PEITO PIFPAF 1KG BANDEJA;21,19;19,39;3;12,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;611411;FRALDA CAPRICHO BABY C80 P;48,9;43,89;2;63,05
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;611237;FRALDA CAPRICHO BABY C70 M;48,9;43,89;2;43,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;611244;FRALDA CAPRICHO BABY C60 G;48,9;43,89;2;43,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;611220;FRALDA CAPRICHO BABY C50 EG;48,9;43,89;2;45,86
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;611213;FRALDA CAPRICHO BABY C40 XXG;48,9;43,89;2;55,83
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;616362;GRANOLA BRASINGRAOS 500G MALTEINGRA;21,59;18,59;2;66,71
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;616379;GRANOLA BRASINGRAOS 500G MEL IN GRA;21,59;18,59;2;73,66
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;616386;GRANOLA BRASINGRAOS 500G MULSIN ZR;21,59;18,59;2;73,66
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;616393;GRANOLA BRASINGRAOS 500G TRADICIONA;21,59;18,59;2;73,66
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;616409;GRANOLA BRASINGRAOS 500G ESPECIAL;21,59;18,59;2;73,66
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;616416;GRANOLA BRASINGRAOS 500G INTEGRAL;21,59;18,59;2;73,66
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;383981;INSET RAID PASTILHA EUC C12 12N;6,99;5,99;3;1,74
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;417570;INSET RAID PASTILHA C12 12N;6,99;5,99;3;81,08
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;68871;KETCHUP PREDILECTA 400G TRADICIONAL;7,79;5,39;2;86,19
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;27540;KETCHUP PREDILECTA 400G PICANTE;7,79;5,39;2;86,19
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;299688;LEITE COND PIRACANJUBA 395G SEMIDES;6,69;6,19;4;44,8
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;104302;LEITE SOJA ADES 1L ORIGINAL;9,39;8,39;3;80,29
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;676144;LEITE SOJA ADES 1L ORIGINAL ZERO;9,39;8,39;3;37,41
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;1120;LING CALABRESA PIFPAF KG;22,99;20,49;2;58,77
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;2004;LING CALABRESINHA PIFPAF KG;22,99;21,19;2;58,77
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;985307;LING CHURRASCO MISTA PIFPAF KG;17,89;16,09;3;25,13
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;7290;LING CHURRASCO SUINA PIFPAF KG;22,99;18,59;3;45,72
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;515269;LUA DE MEL BAUNILHA UN;2,6;2,09;3;169,48
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;17091;MAC GUIRICEMA SEMO 1KG N3 PAPEL;8,49;7,69;3;23,86
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;30885;MAC GUIRICEMA SEMO 1KG N2 PAPEL;8,49;7,69;3;23,86
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;17107;MAC GUIRICEMA SEMO 1KG N1 PAPEL;8,49;7,69;3;23,94
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;92432;MAC GUIRICEMA SEMO 1KG PADRE NOSSO;8,49;7,69;3;48,42
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;367318;MAC GUIRICEMA SEMO 1KG GOELAO;8,49;7,69;3;48,5
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;114035;MAC GUIRICEMA SEMO 1KG ESPAGUETE;8,49;7,69;3;34,96
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;229654;MAC GUIRICEMA SEMO 500G ESPAG PAPEL;4,19;3,89;3;28,21
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;17084;MAC GUIRICEMA SEMO 500G ESPAG PLAST;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;78030;MAC GUIRICEMA SEMO 500G PARAFUSO;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;329279;MAC GUIRICEMA SEMO 500G RIGATONI;4,19;3,89;3;27,35
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;78023;MAC GUIRICEMA SEMO 500G P NOSSO;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;317627;MAC GUIRICEMA SEMO 500G PENNE;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;329286;MAC GUIRICEMA SEMO 500G TALHARIM;4,19;3,89;3;19,71
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;230148;MAC GUIRICEMA SEMO 500G AVE MARIA;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;231848;MAC GUIRICEMA SEMO 500G FURADO N1;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;231879;MAC GUIRICEMA SEMO 500G PALITO N5;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;232319;MAC GUIRICEMA SEMO 500G PARAFUSINHO;4,19;3,89;3;33,65
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;985079;MACA DE PEITO PROMOCAO KG;27,99;23,99;3;53,97
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;16094;MAIONESE HELLMANNS 500G TRAD;12,29;10,19;2;53,05
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;316750;MANTEIGA PORTO ALEGRE 200G C SAL;10,89;9,89;2;21,26
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;15561;MARGARINA QUALY 500G C SAL;8,99;7,99;2;48,59
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;20084;MEL FLOR DA SERRA 35G C 10;3,89;3,35;2;86,12
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;626743;MILHO VERDE MINAS MAIS 170G LATA;4,99;3,19;3;121,77
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;513999;MIX CASTANHAS NUTS NAYNA 100G;12,99;9,69;2;72,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;502108;MOLHO ALHO IRICI 150ML TRAD;3,85;3,29;2;85,84
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;520874;MOLHO TOM PREDILECTA 300G SACHE;1,89;1,69;4;64,34
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;2813;PAO BORBOLETA UN;1,0;0,79;4;260,62
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;265140;PAO DE ACUCAR UN;1,0;0,79;3;242,46
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;508568;PAO DE MEL - LEITE PO UN;1,89;1,59;3;177,61
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;8006;PAO DOCE COM CREME UN;1,9;1,59;3;154,89
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;508575;PAO DOCE DE COCO C CREME UN;2,6;2,09;3;156,79
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;694025;PAO QUEIJO IDEAL 800G GOURMET;18,99;16,79;2;47,27
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;493468;PAO RECHEADO UN;2,3;1,89;4;125,02
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;261302;PAO TATUZINHO UN;1,0;0,79;6;260,62
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;665360;PAPEL HIG ATUALLE 20M C12 MAX;16,89;14,89;2;71,06
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;665223;PAPEL TOALHA BIANCO C2;5,89;4,99;2;77,36
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;486743;PASTEL CHINES FRANGO UN;6,0;4,09;4;208,97
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;516341;PASTEL DE GUARANA UN;5,0;3,19;4;376,87
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;985086;PATINHO PROMOCAO KG;34,99;30,39;3;18,36
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;242288;PEITO DE FRANGO RESFRIADO KG;17,99;14,59;4;40,84
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;241540;PERNIL DIANTEIRO KG;13,99;10,19;4;3,34
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;93354;PRESUNTO PIFPAF KG;23,99;21,69;2;27,21
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;1724;QUEIJO MUCARELA KG;44,9;39,69;1;49,27
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;304375;REF MID 25G CUPUACU;1,49;1,09;4;127,61
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;157421;REF MID 25G GRAVIOLA;1,49;1,09;4;136,95
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;406468;REF MID 25G COCO VERDE;1,49;1,09;4;127,61
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;643122;REF MID 20G LIMAO;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;639279;REF MID 20G MELANCIA;1,49;1,09;4;120,93
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;638616;REF MID 20G GOIABA;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;638623;REF MID 20G GROSELHA;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;642088;REF MID 20G JABUTICABA;1,49;1,09;4;58,07
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;644730;REF MID 20G LARANJA;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;639286;REF MID 20G UVA;1,49;1,09;4;58,07
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;638630;REF MID 20G MARACUJA;1,49;1,09;4;58,07
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;638913;REF MID 20G MORANGO;1,49;1,09;4;58,07
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;642064;REF MID 20G ABACAXI;1,49;1,09;4;58,07
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;638609;REF MID 20G BAUNILHA LIMAO;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;642026;REF MID 20G TANGERINA;1,49;1,09;4;58,07
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;696371;REF MID 20G CAJU;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;641807;REF MID 20G MANGA;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;638906;REF MID 20G GRAVIOLA;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;642071;REF MID 20G GUARANA;1,49;1,09;4;192,15
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;641784;REF MID 20G LARANJA DOCINHA;1,49;1,09;4;101,35
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;641791;REF MID 20G LIMONADA SUICA;1,49;1,09;4;101,35
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;376785;REFRIG IT 2L COLA LEMON;5,59;5,19;3;-98,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;376761;REFRIG IT 2L COLA;5,59;5,19;3;30,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;376754;REFRIG IT 2L GUARANA;5,59;5,19;3;39,05
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;393096;REFRIG IT 2L LIMAO;5,59;5,19;3;30,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;634021;REFRIG IT 2L LEMON ICE;5,59;5,19;3;39,05
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;376778;REFRIG IT 2L LARANJA;5,59;5,19;3;30,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;523271;ROCAMBOLE PEDACO UN;5,99;4,59;3;128,39
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;513661;ROSQUINHA BARBIERI 550G LEITE;7,99;7,09;2;81,17
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;513654;ROSQUINHA BARBIERI 550G COCO;7,99;7,09;2;81,17
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;626774;SAB PO BRILHANTE SACHE 1.6KG HIG T;19,99;18,09;2;12,39
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;624114;SAB PO BRILHANTE SACHE 1.6KG LIMP T;19,99;18,09;2;38,54
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;624121;SAB PO BRILHANTE SACHE 1.6KG CUID T;19,99;18,09;2;30,73
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;635615;SAB PO BRILHANTE SACHE 1.6KG DELIC;19,99;18,09;2;25,06
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;94122;SAB POMPOM 90G OLEO AMENDOA;3,49;3,09;3;-99,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;30700;SAB POMPOM 70G GLICERINADO;3,49;3,09;3;57,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;30694;SAB POMPOM 70G LOCAO HIDRATANTE;3,49;3,09;3;57,91
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;100649;SAB POMPOM 80G CAMOMILA ERVA CIDREI;3,49;3,09;3;58,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;187855;SAB POMPOM 80G LEITE E MEL;3,49;3,09;3;58,7
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;520522;SABAO BARRA YPE 900G NEUTRO;14,99;12,39;3;87,6
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;19460;SAL GLOBO 1KG;1,99;1,79;3;53,07
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;68109;SALSICHA PIFPAF KG;10,19;9,19;3;33,41
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;33589;SH SEDA MELANINA 350ML;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;206532;SH SEDA 600ML QUEDA CONTROL;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;412643;SH SEDA 350ML USO NOITE;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;184618;SH SEDA 350ML CACHOS COMPORTADOS;13,99;10,59;2;208,94
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;31394;SH SEDA 350ML SOS KERAFORCE;13,99;10,59;2;113,09
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;120067;SH SEDA 350ML VERAO INTENSIVO;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;88022;SH SEDA 350ML PUREZA REFRESCANTE;13,99;10,59;2;208,77
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;69922;SH SEDA 350ML LISO PERFEITO;13,99;10,59;2;218,67
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;30342;SH SEDA 350ML LANOLINA;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;30328;SH SEDA 350ML VITALIDADE EQUILIBRIO;13,99;10,59;2;-99,83
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;177320;SH SEDA 350ML PRETO LUMINOSOS;13,99;10,59;2;218,67
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;30366;SH SEDA 350ML CERAMIDAS;13,99;10,59;2;233,89
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;216166;SH SEDA 350ML REPOSICAO DE MASSA;13,99;10,59;2;-99,83
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;206457;SH SEDA 350ML BRILHO GLOSS;13,99;10,59;2;218,67
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;345835;SH SEDA 350ML CRESCIMENTO FORT;13,99;10,59;2;232,96
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;216173;SH SEDA 350ML SOS RECONST ESTRUTURA;13,99;10,59;2;201,18
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;314121;SH SEDA 350ML CLIMA RESIST;13,99;10,59;2;289,02
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;324960;SH SEDA 350ML PRO COLOR;13,99;10,59;2;287,09
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;324977;SH SEDA 350ML POS ALIS QUIMICO;13,99;10,59;2;199,73
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;382557;SH SEDA 350ML KERAFORCE ORIGINAL;13,99;10,59;2;269,12
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;382564;SH SEDA 350ML KERAFORCE QUIMICA;13,99;10,59;2;-99,83
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;397353;SH SEDA 350ML OLEO HIDRATACAO;13,99;10,59;2;250,62
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;409124;SH SEDA 350ML REC NATURAL ANTIQUEBR;13,99;10,59;2;218,67
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;433372;SH SEDA 325ML BRILHO GLOSS;13,99;10,59;2;176,53
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;441988;SH SEDA 325ML SOS QUEDA;13,99;10,59;2;180,41
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;433389;SH SEDA 325ML CERAMIDAS;13,99;10,59;2;89,3
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;432320;SH SEDA 325ML CRESCIMENTO SAUDAVEL;13,99;10,59;2;85,79
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;357371;SH SEDA 325ML ANTI CASPA HID DIARIA;13,99;10,59;2;94,57
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;442008;SH SEDA 325ML KERAFORCE ORIGINAL;13,99;10,59;2;134,33
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;441971;SH SEDA 325ML KERAFORCE QUIMICA;13,99;10,59;2;180,36
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;441223;SH SEDA 325ML LISO EXTREMO;13,99;10,59;2;91,9
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;437516;SH SEDA 325ML LISO PERFEITO;13,99;10,59;2;88,29
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;435178;SH SEDA 325ML PRETOS LUMINOSOS;13,99;10,59;2;94,57
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;445801;SH SEDA 325ML OLEO HIDRATACAO;13,99;10,59;2;94,57
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;441957;SH SEDA 325ML CHA VERDE CITRICO;13,99;10,59;2;80,47
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;432313;SH SEDA 325ML RESTAURACAO INSTANTAN;13,99;10,59;2;80,47
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;441964;SH SEDA 325ML MEL E AVEIA;13,99;10,59;2;91,9
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;442015;SH SEDA 325ML CACHOS DEFINIDOS;13,99;10,59;2;94,57
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;225564;SH SEDA 325ML ANTI NOS;13,99;10,59;2;86,53
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;443425;SH SEDA 325ML BRILHO E MOVIMENTO;13,99;10,59;2;174,85
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;257473;SH SEDA 325ML ABACATE E CARITE;13,99;10,59;2;86,78
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;481526;SH SEDA 325ML BOMBA ARGAN;13,99;10,59;2;86,53
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;600262;SH SEDA 325ML BABOSA+OLEOS;13,99;10,59;2;91,9
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;631587;SH SEDA 325ML LIMPEZA MICELAR;13,99;10,59;2;91,9
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;631570;SH SEDA 325ML COCO;13,99;10,59;2;91,9
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;631563;SH SEDA 325ML BAMBU E BIOTINA;13,99;10,59;2;86,53
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;166508;SH SEDA 350ML LOUROS RADIANTES;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;168441;SH SEDA CAB VERMELHOS 350ML;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;168434;SH SEDA CASTANHOS INTENSOS 350ML;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;180740;SH SEDA 350ML ANTI SPONGE FRIZZ;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;191456;SH SEDA 350ML SOS QUEDA;13,99;10,59;2;289,02
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;185967;SH SEDA 350ML ONDAS DEFINIDAS;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;199766;SH SEDA 350ML SOS REPARACAO;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;207287;SH SEDA 350ML LISO EXTREMO;13,99;10,59;2;233,89
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;206365;SH SEDA 350ML CHOCOLATE INTENSE;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;207294;SH SEDA 350ML VERAO ILUMINE;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;298605;SH SEDA 350ML CAMADAS DESTACADAS;13,99;10,59;2;13,99
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;246583;SOBRECOXA RESFRIADA KG;13,99;11,59;4;40,55
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;698313;SUCO UVA SABORUVA 1.4L 100 C MACA;20,39;17,09;4;61,95
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;109253;TEMP SAZON 60G ARROZ BRANCO;5,99;5,09;2;55,18
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;167772;TEMP SAZON 60G NORDESTE;5,99;5,09;2;56,39
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;307093;TEMP SAZON 60G SABOR DO SUL;5,99;5,09;2;177,31
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;393461;TEMP SAZON 60G TOQUE ALHO;5,99;5,09;2;48,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;393478;TEMP SAZON 60G LIMAO;5,99;5,09;2;56,39
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;19484;TEMP SAZON 60G VERDE FRANGO;5,99;5,09;2;48,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;19491;TEMP SAZON 60G VERMELHO;5,99;5,09;2;58,04
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;19477;TEMP SAZON 60G AMARELO;5,99;5,09;2;48,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;53679;TEMP SAZON 60G LARANJA;5,99;5,09;2;48,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;53686;TEMP SAZON 60G MARROM;5,99;5,09;2;52,8
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;32490;TEMP SAZON 60G VERDE P SALADA;5,99;5,09;2;48,63
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;615273;TEMP SAZON 60G PIPOCA;5,99;5,09;2;46,09
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;241946;TOUCINHO KG;13,99;9,19;4;3,34
TABLOIDE 29 A 10 - DV2;2024-07-29;2024-08-10;106740;VASSOURA CONDOR ESMERALDA V-35;14,99;13,09;2;58,79
TABLOIDE 12 A 24 - EF;2024-08-12;2024-08-24;300803;ABS SYM C A NOTURNO SUAVE LV8 PG7;6,19;5,49;3;77,36
TABLOIDE 12 A 24 - EF;2024-08-12;2024-08-24;132565;ACHOC PO TODDY 380G LIGHT;19,79;17,59;2;62,88
TABLOIDE 12 A 24 - EF;2024-08-12;2024-08-24;383929;ACUCAR MASCAVO SOL NATUS 1KG;13,59;11,99;2;60,82
TABLOIDE 12 A 24 - EF;2024-08-12;2024-08-24;10122;ACUCAR REFINADO UNIAO 1KG;6,69;5,19;2;47,35
TABLOIDE 12 A 24 - EF;2024-08-12;2024-08-24;310765;ADOCANTE LIQ MAGRO 100ML;8,59;6,79;3;88,41
TABLOIDE 12 A 24 - EF;2024-08-12;2024-08-24;64132;ADOCANTE LIQ ZERO CAL 100ML;7,39;6,49;2;79,51
